Id,SalePrice
2556,103427.17794000001
2557,109904.648013
2558,152370.288756
2559,141130.120338
2560,149222.200239
2561,142703.663787
2562,138291.532092
2563,154766.161404
2564,207103.75901100002
2565,141378.52185000002
2566,167573.863557
2567,140113.477053
2568,201151.13729400001
2569,226208.63981700002
2570,117020.149389
2571,203629.1427
2572,143912.61792000002
2573,223156.70672400002
2574,298534.546188
2575,129120.708528
2576,121709.72954700001
2577,152269.125237
2578,84489.567507
2579,70998.761196
2580,106726.510926
2581,109918.670679
2582,106421.017131
2583,281427.895287
2584,176824.816641
2585,196558.714179
2586,219925.48383
2587,196886.243592
2588,139951.214775
2589,146529.848367
2590,200365.867998
2591,217104.924726
2592,210566.355894
2593,251307.20871900002
2594,174524.097798
2595,197949.96297
2596,292156.236396
2597,189986.09030100002
2598,284261.475438
2599,326594.902473
2600,155999.154393
2601,150463.20618
2602,86771.25558900001
2603,95680.656594
2604,92423.391606
2605,83197.478997
2606,148926.722634
2607,200083.41144
2608,194441.291613
2609,168837.906735
2610,111337.964802
2611,126525.513699
2612,158322.910473
2613,130774.38149700001
2614,126438.372846
2615,154588.874841
2616,141242.301666
2617,182814.498261
2618,204599.711511
2619,196633.83560400002
2620,184802.71197600002
2621,174807.555975
2622,184273.857144
2623,236779.726743
2624,313729.106418
2625,292477.756095
2626,173968.199253
2627,163310.973093
2628,541073.582181
2629,546605.6240799001
2630,364967.927982
2631,528894.4961124001
2632,422270.550972
2633,302983.737786
2634,436811.053995
2635,159398.649279
2636,174434.953707
2637,177261.522525
2638,258170.302107
2639,185644.071936
2640,152778.949308
2641,109268.619948
2642,191591.685558
2643,103114.672812
2644,120703.102452
2645,107677.047357
2646,95294.03166000001
2647,102532.732173
2648,144884.18835
2649,149836.192686
2650,131827.083066
2651,141344.466804
2652,393164.504451
2653,248109.03925200002
2654,254354.13371700002
2655,401980.75488900003
2656,302150.390778
2657,350464.48486200004
2658,298984.273119
2659,294878.63683800003
2660,354307.696965
2661,345516.48700200004
2662,369386.069391
2663,280389.216384
2664,274686.999417
2665,317884.823649
2666,280041.654591
2667,166544.19922500002
2668,172805.319594
2669,181761.796692
2670,270894.86988300004
2671,178191.02495700002
2672,190557.013131
2673,204610.72932
2674,193952.501541
2675,168598.519794
2676,187902.72278100002
2677,197036.486442
2678,244943.92321200002
2679,270059.519637
2680,284550.94332900003
2681,397619.705763
2682,318050.090784
2683,548971.1476722001
2684,315780.42213
2685,321650.911089
2686,250078.222206
2687,314312.04867600003
2688,211165.324056
2689,203524.974324
2690,438153.223455
2691,195824.527452
2692,132725.535309
2693,197301.915477
2694,136477.600083
2695,190069.224678
2696,179069.44482
2697,190415.784852
2698,194453.311041
2699,179161.59376800002
2700,160031.672487
2701,149975.417727
2702,112682.1375
2703,121063.68529200001
2704,139821.004305
2705,119330.884422
2706,110484.585414
2707,123102.981576
2708,134867.99835
2709,102393.507132
2710,126213.008571
2711,280501.397712
2712,386786.19465900003
2713,168808.859784
2714,149421.52242
2715,175120.06110300001
2716,143385.766326
2717,185309.53119
2718,215949.0564
2719,159660.071838
2720,166529.17494
2721,134883.022635
2722,160419.29904
2723,137850.819732
2724,128885.32806300001
2725,129818.83697100001
2726,151630.09231500002
2727,173102.800437
2728,177666.176601
2729,152400.337326
2730,150398.100945
2731,121849.95620700001
2732,137212.788429
2733,160847.99197200002
2734,147047.68539
2735,139356.253089
2736,144204.089049
2737,122032.25086500001
2738,134392.229325
2739,157853.151162
2740,135021.246057
2741,149308.339473
2742,153042.375105
2743,152781.954165
2744,158512.216464
2745,136017.856962
2746,139238.062047
2747,142994.133297
2748,119984.94162900001
2749,130475.89903500001
2750,132930.867204
2751,137008.458153
2752,184292.887905
2753,145854.75716100002
2754,225795.97278900002
2755,133280.43223500001
2756,97578.72459900001
2757,68692.032639
2758,88649.291214
2759,162314.362188
2760,131878.165635
2761,144944.28549
2762,142110.705339
2763,177942.623445
2764,139651.730694
2765,276887.55636
2766,135681.312978
2767,89521.701363
2768,128778.15483
2769,135231.58604700002
2770,130964.689107
2771,110700.93511800001
2772,115801.17906600001
2773,172404.671994
2774,148284.684855
2775,117758.342592
2776,138395.700468
2777,143118.334053
2778,99991.62477000001
2779,127725.453261
2780,92500.516269
2781,95618.556216
2782,99432.721368
2783,106358.916753
2784,125177.334525
2785,139496.479749
2786,68943.439008
2787,126582.60598200001
2788,80575.240455
2789,165059.799867
2790,99211.36356900001
2791,118273.17475800001
2792,45724.89895281
2793,175480.643943
2794,103660.555167
2795,123342.36851700001
2796,98292.878946
2797,211185.356436
2798,109001.18767500001
2799,117267.549282
2800,64292.921991
2801,105240.10833
2802,132044.434389
2803,163596.434508
2804,131275.190997
2805,97177.07538000001
2806,83619.160596
2807,159621.008697
2808,151269.509475
2809,134370.193707
2810,128323.419804
2811,165071.819295
2812,160517.457702
2813,156937.67139600002
2814,157575.70269900002
2815,96561.07969500001
2816,231200.708913
2817,157071.88834200002
2818,136073.947626
2819,164399.732946
2820,141386.534802
2821,106147.575144
2822,196054.899822
2823,325227.692538
2824,183165.064911
2825,148634.249886
2826,133492.775463
2827,134224.95895200002
2828,227726.09260200002
2829,202759.73740800002
2830,227610.90641700002
2831,173163.899196
2832,258972.598926
2833,307484.01195300004
2834,221010.237207
2835,223424.138997
2836,190203.441624
2837,152928.190539
2838,154208.259621
2839,174811.562451
2840,201418.569567
2841,205666.435746
2842,228446.256663
2843,147851.985447
2844,167805.23754600002
2845,122602.172076
2846,210341.993238
2847,209216.173482
2848,217995.364017
2849,197520.268419
2850,273317.786244
2851,215099.683488
2852,233736.808221
2853,232245.39753000002
2854,138412.727991
2855,198356.620284
2856,198927.543114
2857,184870.822068
2858,197934.938685
2859,119421.030132
2860,131731.929261
2861,128184.194763
2862,190124.313723
2863,122860.58977800001
2864,247113.429966
2865,139373.280612
2866,138649.110075
2867,101416.92860700001
2868,97539.661458
2869,106186.63828500001
2870,125570.97079200001
2871,84939.294438
2872,45876.063292290004
2873,96100.334955
2874,142668.60712200002
2875,116928.00044100001
2876,158709.53540700002
2877,141811.221258
2878,162593.813889
2879,139708.822977
2880,101324.779659
2881,139780.939545
2882,179155.584054
2883,201612.883653
2884,193504.777848
2885,190307.61000000002
2886,240007.94478000002
2887,94709.08616400001
2888,140088.436578
2889,45058.54186449
2890,83413.828701
2891,138003.06582000002
2892,39527.932280760004
2893,78178.366188
2894,45430.28274015
2895,342708.948945
2896,285811.98165000003
2897,210697.56798300002
2898,139250.081475
2899,209773.073646
2900,160353.192186
2901,208184.505912
2902,185006.040633
2903,321589.81233
2904,345400.299198
2905,103435.190892
2906,189106.668819
2907,110203.130475
2908,130074.24981600001
2909,142369.123041
2910,82365.133608
2911,84466.53027
2912,146852.369685
2913,84047.853528
2914,84136.997619
2915,89608.842216
2916,84944.30253300001
2917,166140.546768
2918,117837.470493
2919,210655.499985
